user_id,recency,frequency,monetary,cluster
11378,5.0,12,110,0
11379,30.0,5,71,2
11380,30.0,5,49,2
11381,7.0,13,187,0
11382,30.0,7,27,2
11383,3.0,14,41,0
11384,30.0,4,14,2
11385,30.0,12,114,2
11386,6.0,39,79,3
11387,30.0,12,68,2
11388,15.0,7,79,0
11389,12.0,8,29,0
11390,17.0,5,16,0
11391,30.0,4,44,2
11392,30.0,8,48,2
11393,6.0,4,75,0
11394,26.0,6,83,2
11395,18.0,5,56,0
11396,30.0,4,32,2
11397,17.0,64,262,3
11398,22.0,5,17,2
11399,10.0,30,281,3
11400,30.0,7,209,2
11401,8.0,5,12,0
11402,30.0,10,135,2
11403,20.0,7,65,2
11404,8.0,12,78,0
11405,0.0,32,363,3
11406,19.0,13,69,2
11407,8.0,6,15,0
11408,14.0,32,75,0
11409,19.0,9,215,2
11410,30.0,5,20,2
11411,0.0,10,38,0
11412,3.0,27,82,0
11413,8.0,5,50,0
11414,30.0,6,5,2
11415,3.0,17,115,0
11416,30.0,4,57,2
11417,0.0,6,56,0
11418,7.0,45,181,3
11419,30.0,11,110,2
11420,15.0,11,158,0
11421,15.0,8,55,0
11422,6.0,18,486,3
11423,30.0,13,27,2
11424,11.0,20,30,0
11425,30.0,13,133,2
11426,30.0,13,154,2
11427,30.0,10,51,2
11428,12.0,29,161,3
11429,30.0,10,104,2
11430,7.0,24,102,0
11431,3.0,84,1450,1
11432,4.0,19,412,3
11433,26.0,17,110,2
11434,27.0,4,35,2
11435,4.0,29,226,3
11436,7.0,8,85,0
11437,6.0,5,29,0
11438,30.0,12,85,2
11439,30.0,6,19,2
11440,30.0,8,34,2
11441,11.0,13,68,0
11442,14.0,7,45,0
11443,30.0,17,309,2
11444,3.0,65,695,1
11445,23.0,26,298,3
11446,9.0,12,170,0
11447,12.0,7,28,0
11448,0.0,22,48,0
11449,7.0,8,35,0
11450,30.0,41,934,1
11451,15.0,10,188,0
11452,22.0,6,10,2
11453,6.0,15,94,0
11454,7.0,40,411,3
11455,29.0,49,508,3
11456,13.0,10,168,0
11457,6.0,39,382,3
11458,30.0,6,25,2
11459,7.0,24,194,0
11460,13.0,37,440,3
11461,18.0,18,180,0
11462,30.0,11,95,2
11463,24.0,11,205,2
11464,5.0,48,235,3
11465,22.0,6,68,2
11466,30.0,4,37,2
11467,30.0,5,4,2
11468,20.0,5,56,2
11469,30.0,8,95,2
11470,30.0,4,30,2
11471,15.0,17,152,0
11472,30.0,4,48,2
11473,30.0,13,69,2
11474,30.0,4,24,2
11475,30.0,7,49,2
11476,30.0,4,11,2
11477,30.0,12,58,2
11478,2.0,38,735,1
11479,30.0,9,65,2
11480,18.0,14,106,0
11481,30.0,10,87,2
11482,15.0,9,90,0
11483,30.0,16,149,2
11484,20.0,26,33,2
11485,10.0,15,139,0
11486,30.0,12,32,2
11487,3.0,5,23,0
11488,30.0,7,39,2
11489,30.0,5,7,2
11490,30.0,4,37,2
11491,3.0,6,19,0
11492,30.0,4,44,2
11493,30.0,5,37,2
11494,30.0,20,190,2
11495,30.0,6,7,2
11496,7.0,28,60,0
11497,30.0,6,65,2
11498,11.0,7,28,0
11499,30.0,7,54,2
11500,7.0,13,90,0
11501,30.0,5,7,2
11502,17.0,17,118,0
11503,30.0,5,28,2
11504,30.0,8,126,2
11505,9.0,27,258,3
11506,30.0,4,56,2
11507,7.0,50,657,1
11508,30.0,7,13,2
11509,30.0,15,190,2
11510,30.0,16,273,2
11511,5.0,94,1351,1
11512,30.0,18,147,2
11513,20.0,8,58,2
11514,30.0,5,46,2
11515,7.0,12,107,0
11516,6.0,11,69,0
11517,30.0,15,256,2
11518,22.0,8,103,2
11519,1.0,54,495,3
11520,15.0,19,116,0
11521,7.0,4,13,0
11522,14.0,7,33,0
11523,20.0,41,388,3
11524,30.0,8,59,2
11525,20.0,26,102,2
11526,4.0,5,20,0
11527,14.0,8,69,0
11528,30.0,10,162,2
11529,4.0,48,527,3
11530,30.0,5,15,2
11531,14.0,4,15,0
11532,30.0,4,8,2
11533,1.0,16,152,0
11534,7.0,13,12,0
11535,30.0,5,25,2
11536,30.0,6,45,2
11537,7.0,4,44,0
11538,18.0,9,42,0
11539,30.0,7,14,2
11540,14.0,12,224,0
11541,28.0,12,95,2
11542,5.0,6,7,0
11543,30.0,4,52,2
11544,24.0,7,109,2
11545,30.0,12,112,2
11546,3.0,24,488,3
11547,3.0,54,344,3
11548,8.0,6,6,0
11549,8.0,23,176,0
11550,30.0,17,171,2
11551,30.0,6,29,2
11552,8.0,27,343,3
11553,21.0,15,84,2
11554,15.0,6,95,0
11555,7.0,59,486,3
11556,25.0,11,40,2
11557,21.0,14,181,2
11558,12.0,17,228,0
11559,30.0,12,166,2
11560,30.0,5,12,2
11561,19.0,5,29,2
11562,13.0,9,77,0
11563,21.0,13,13,2
11564,18.0,6,79,0
11565,30.0,12,174,2
11566,30.0,11,26,2
11567,20.0,16,118,2
11568,17.0,18,153,0
11569,3.0,35,176,3
11570,17.0,5,34,0
11571,30.0,4,41,2
11572,30.0,4,26,2
11573,20.0,12,62,2
11574,26.0,28,132,2
11575,7.0,4,32,0
11576,7.0,42,572,3
11577,23.0,7,40,2
11578,30.0,19,352,2
11579,13.0,9,127,0
11580,15.0,8,87,0
11581,6.0,19,74,0
11582,8.0,29,254,3
11583,11.0,18,169,0
11584,6.0,5,30,0
11585,22.0,4,45,2
11586,12.0,11,42,0
11587,13.0,15,375,3
11588,2.0,100,1591,1
11589,30.0,12,99,2
11590,30.0,10,48,2
11591,30.0,4,56,2
11592,30.0,5,32,2
11593,15.0,13,85,0
11594,30.0,7,32,2
11595,30.0,13,147,2
11596,2.0,6,100,0
11597,30.0,35,251,2
11598,30.0,4,34,2
11599,5.0,4,23,0
11600,7.0,9,18,0
11601,29.0,9,97,2
11602,7.0,60,771,1
11603,5.0,70,360,3
11604,1.0,22,124,0
11605,4.0,31,675,3
11606,8.0,4,29,0
11607,30.0,15,179,2
11608,7.0,5,24,0
11609,1.0,5,9,0
11610,8.0,4,67,0
11611,30.0,9,66,2
11612,30.0,8,44,2
11613,30.0,5,31,2
11614,27.0,22,190,2
11615,11.0,14,110,0
11616,29.0,10,37,2
11617,30.0,8,40,2
11618,12.0,13,106,0
11619,30.0,11,14,2
11620,30.0,6,71,2
11621,20.0,5,19,2
11622,12.0,6,49,0
11623,30.0,7,55,2
11624,30.0,10,32,2
11625,9.0,5,55,0
11626,19.0,11,164,2
11627,28.0,7,38,2
11628,30.0,5,40,2
11629,19.0,6,118,2
11630,30.0,9,72,2
11631,10.0,24,147,0
11632,30.0,45,236,3
11633,30.0,7,9,2
11634,7.0,12,127,0
11635,16.0,17,157,0
11636,8.0,12,113,0
11637,7.0,41,455,3
11638,9.0,4,19,0
11639,30.0,10,100,2
11640,30.0,17,337,2
11641,7.0,30,182,3
11642,30.0,4,53,2
11643,0.0,5,53,0
11644,8.0,4,51,0
11645,1.0,35,254,3
11646,30.0,10,108,2
11647,10.0,26,323,3
11648,30.0,9,74,2
11649,30.0,6,37,2
11650,4.0,60,590,1
11651,16.0,11,50,0
11652,6.0,27,475,3
11653,30.0,5,16,2
11654,0.0,7,54,0
11655,24.0,18,79,2
11656,30.0,4,18,2
11657,1.0,4,20,0
11658,30.0,7,102,2
11659,22.0,6,23,2
11660,4.0,25,186,0
11661,4.0,21,172,0
11662,30.0,4,16,2
11663,23.0,8,39,2
11664,13.0,8,27,0
11665,11.0,30,520,3
11666,30.0,14,41,2
11667,17.0,32,156,3
11668,30.0,4,25,2
11669,30.0,6,55,2
11670,0.0,18,122,0
11671,30.0,5,39,2
11672,6.0,7,199,0
11673,19.0,6,56,2
11674,7.0,6,29,0
11675,4.0,20,389,3
11676,30.0,4,16,2
11677,4.0,15,63,0
11678,7.0,29,139,0
11679,2.0,32,470,3
11680,5.0,55,456,3
11681,30.0,9,90,2
11682,21.0,12,127,2
11683,4.0,4,13,0
11684,30.0,10,25,2
11685,8.0,18,117,0
11686,12.0,29,357,3
11687,4.0,11,98,0
11688,30.0,5,11,2
11689,10.0,9,47,0
11690,30.0,7,79,2
11691,3.0,16,234,0
11692,6.0,15,29,0
11693,2.0,25,278,3
11694,8.0,16,359,3
11695,13.0,9,184,0
11696,30.0,6,9,2
11697,30.0,12,197,2
11698,30.0,27,274,2
11699,29.0,8,84,2
11700,4.0,4,4,0
11701,7.0,4,86,0
11702,5.0,9,137,0
11703,14.0,23,361,3
11704,8.0,16,184,0
11705,17.0,9,145,0
11706,30.0,15,81,2
11707,26.0,15,28,2
11708,17.0,4,20,0
11709,14.0,24,30,0
11710,30.0,10,253,2
11711,30.0,7,72,2
11712,12.0,20,173,0
11713,8.0,15,173,0
11714,18.0,14,48,0
11715,30.0,40,485,3
11716,7.0,14,147,0
11717,30.0,10,90,2
11718,22.0,7,15,2
11719,30.0,12,106,2
11720,30.0,5,17,2
11721,0.0,6,57,0
11722,30.0,6,60,2
11723,9.0,8,50,0
11724,10.0,24,182,0
11725,30.0,8,64,2
11726,0.0,7,63,0
11727,30.0,4,24,2
11728,10.0,21,596,3
11729,14.0,40,989,1
11730,30.0,5,16,2
11731,17.0,6,5,0
11732,30.0,5,40,2
11733,7.0,9,148,0
11734,17.0,40,896,1
11735,7.0,16,70,0
11736,30.0,13,182,2
11737,6.0,12,101,0
11738,30.0,5,17,2
11739,25.0,6,48,2
11740,20.0,14,108,2
11741,30.0,10,95,2
11742,1.0,50,250,3
11743,30.0,21,323,2
11744,30.0,6,57,2
11745,30.0,17,124,2
11746,30.0,30,110,2
11747,7.0,16,231,0
11748,10.0,5,72,0
11749,10.0,32,148,3
11750,30.0,8,45,2
11751,7.0,26,270,3
11752,21.0,18,133,2
11753,30.0,14,128,2
11754,16.0,13,21,0
11755,7.0,51,381,3
11756,10.0,18,306,3
11757,30.0,6,42,2
11758,16.0,7,47,0
11759,30.0,4,12,2
11760,29.0,8,63,2
11761,30.0,6,13,2
11762,21.0,4,30,2
11763,0.0,20,146,0
11764,18.0,10,54,0
11765,11.0,16,189,0
11766,30.0,12,69,2
11767,7.0,37,567,3
11768,19.0,4,46,2
11769,7.0,18,206,0
11770,11.0,37,722,3
11771,30.0,12,124,2
11772,10.0,35,395,3
11773,28.0,21,303,2
11774,13.0,47,635,3
11775,11.0,6,44,0
11776,6.0,31,233,3
11777,30.0,20,290,2
11778,30.0,14,132,2
11779,13.0,14,164,0
11780,15.0,11,89,0
11781,13.0,4,66,0
11782,28.0,8,80,2
11783,1.0,18,42,0
11784,21.0,6,53,2
11785,2.0,44,446,3
11786,10.0,25,536,3
11787,14.0,4,17,0
11788,8.0,7,46,0
11789,7.0,8,178,0
11790,30.0,11,43,2
11791,7.0,16,255,0
11792,30.0,12,68,2
11793,30.0,4,19,2
11794,30.0,15,186,2
11795,8.0,16,239,0
11796,3.0,33,214,3
11797,26.0,22,208,2
11798,22.0,29,200,2
11799,7.0,28,211,3
11800,1.0,32,89,0
11801,30.0,7,40,2
11802,5.0,13,139,0
11803,30.0,7,21,2
11804,3.0,15,115,0
11805,27.0,5,27,2
11806,3.0,4,23,0
11807,6.0,7,81,0
11808,7.0,56,1160,1
11809,2.0,90,1018,1
11810,30.0,11,68,2
11811,21.0,16,30,2
11812,6.0,6,126,0
11813,11.0,29,196,3
11814,8.0,7,34,0
11815,30.0,5,47,2
11816,30.0,4,31,2
11817,21.0,14,71,2
11818,7.0,11,113,0
11819,22.0,36,83,2
11820,14.0,11,63,0
11821,4.0,9,34,0
11822,9.0,32,391,3
11823,15.0,36,239,3
11824,1.0,30,145,3
11825,11.0,24,68,0
11826,9.0,8,55,0
11827,6.0,4,20,0
11828,30.0,25,243,2
11829,15.0,9,48,0
11830,6.0,5,86,0
11831,14.0,5,35,0
11832,8.0,8,144,0
11833,6.0,22,117,0
11834,30.0,4,19,2
11835,30.0,4,23,2
11836,17.0,4,21,0
11837,7.0,5,53,0
11838,30.0,5,28,2
11839,12.0,63,492,3
11840,30.0,7,93,2
11841,1.0,34,284,3
11842,5.0,8,121,0
11843,6.0,5,38,0
11844,21.0,25,315,3
11845,1.0,100,1226,1
11846,30.0,19,50,2
11847,3.0,10,30,0
11848,1.0,9,197,0
11849,30.0,10,11,2
11850,30.0,4,7,2
11851,19.0,8,116,2
11852,12.0,7,76,0
11853,7.0,12,146,0
11854,23.0,7,96,2
11855,27.0,7,65,2
11856,3.0,7,73,0
11857,30.0,4,36,2
11858,26.0,6,19,2
11859,5.0,20,250,0
11860,30.0,11,166,2
11861,30.0,7,42,2
11862,10.0,29,245,3
11863,11.0,27,137,0
11864,30.0,4,64,2
11865,14.0,4,48,0
11866,9.0,31,361,3
11867,30.0,4,3,2
11868,30.0,15,72,2
11869,0.0,4,24,0
11870,30.0,10,123,2
11871,1.0,94,356,1
11872,5.0,26,455,3
11873,5.0,51,901,1
11874,30.0,14,208,2
11875,30.0,10,123,2
11876,9.0,4,8,0
11877,22.0,4,3,2
11878,30.0,5,17,2
11879,6.0,25,70,0
11880,15.0,29,940,1
11881,7.0,14,126,0
11882,30.0,8,114,2
11883,30.0,37,497,3
11884,11.0,20,55,0
11885,5.0,11,217,0
11886,30.0,18,233,2
11887,8.0,32,211,3
11888,6.0,70,849,1
11889,17.0,14,174,0
11890,29.0,4,46,2
11891,30.0,17,236,2
11892,15.0,24,137,0
11893,9.0,6,27,0
11894,27.0,46,414,3
11895,1.0,72,738,1
11896,14.0,10,38,0
11897,15.0,9,126,0
11898,25.0,9,81,2
11899,16.0,5,50,0
11900,1.0,14,21,0
11901,25.0,15,148,2
11902,30.0,4,47,2
11903,10.0,17,179,0
11904,16.0,39,84,3
11905,2.0,53,523,3
11906,19.0,6,40,2
11907,2.0,85,1312,1
11908,30.0,7,24,2
11909,14.0,5,90,0
11910,30.0,11,47,2
11911,19.0,5,57,2
11912,8.0,47,1576,1
11913,7.0,43,547,3
11914,7.0,61,650,1
11915,30.0,10,155,2
11916,10.0,19,146,0
11917,5.0,10,179,0
11918,3.0,40,333,3
11919,30.0,9,26,2
11920,30.0,5,60,2
11921,28.0,7,49,2
11922,30.0,8,87,2
11923,30.0,7,25,2
11924,4.0,27,126,0
11925,30.0,6,50,2
11926,7.0,17,60,0
11927,27.0,7,42,2
11928,30.0,9,40,2
11929,17.0,25,65,0
11930,5.0,5,42,0
11931,23.0,16,42,2
11932,18.0,4,49,0
11933,0.0,9,62,0
11934,18.0,21,288,3
11935,13.0,22,35,0
11936,30.0,12,85,2
11937,30.0,9,28,2
11938,16.0,23,344,3
11939,6.0,13,29,0
11940,30.0,6,57,2
11941,13.0,4,15,0
11942,30.0,5,9,2
11943,12.0,20,239,0
11944,12.0,11,136,0
11945,30.0,8,17,2
11946,30.0,9,88,2
11947,17.0,7,28,0
11948,30.0,7,150,2
11949,1.0,52,596,1
11950,4.0,64,549,1
11951,3.0,4,28,0
11952,30.0,4,58,2
11953,3.0,58,998,1
11954,18.0,4,15,0
11955,30.0,4,20,2
11956,30.0,14,63,2
11957,3.0,13,68,0
11958,30.0,5,12,2
11959,30.0,7,26,2
11960,30.0,5,54,2
11961,30.0,14,117,2
11962,30.0,14,176,2
11963,10.0,36,225,3
11964,6.0,55,582,1
11965,30.0,12,45,2
11966,21.0,11,41,2
11967,30.0,7,134,2
11968,30.0,7,46,2
11969,30.0,5,71,2
11970,4.0,23,242,3
11971,30.0,4,23,2
11972,6.0,6,128,0
11973,15.0,7,59,0
11974,30.0,7,29,2
11975,30.0,4,36,2
11976,15.0,7,103,0
11977,15.0,14,135,0
11978,30.0,4,34,2
11979,30.0,4,17,2
11980,5.0,100,480,1
11981,3.0,51,1225,1
11982,25.0,10,86,2
11983,25.0,20,386,2
11984,27.0,8,39,2
11985,14.0,11,95,0
11986,7.0,7,59,0
11987,7.0,4,31,0
11988,10.0,6,29,0
11989,30.0,4,16,2
11990,30.0,6,7,2
11991,30.0,17,235,2
11992,26.0,10,145,2
11993,14.0,8,54,0
11994,1.0,4,20,0
11995,30.0,7,65,2
11996,7.0,11,123,0
11997,28.0,83,199,3
11998,9.0,47,377,3
11999,0.0,4,30,0
12000,8.0,4,17,0
12001,8.0,63,736,1
12002,30.0,8,108,2
12003,30.0,5,28,2
12004,4.0,32,427,3
12005,30.0,4,43,2
12006,28.0,6,14,2
12007,9.0,23,303,3
12008,6.0,6,66,0
12009,10.0,6,75,0
12010,7.0,48,470,3
12011,30.0,7,54,2
12012,5.0,33,359,3
12013,26.0,10,266,2
12014,30.0,9,66,2
12015,8.0,12,45,0
12016,5.0,33,540,3
12017,10.0,18,218,0
12018,7.0,4,39,0
12019,29.0,4,46,2
12020,30.0,13,194,2
12021,30.0,13,84,2
12022,8.0,29,310,3
12023,7.0,10,71,0
12024,30.0,13,283,2
12025,30.0,46,45,2
12026,30.0,18,264,2
12027,14.0,13,119,0
12028,23.0,4,33,2
12029,28.0,6,56,2
12030,18.0,14,53,0
12031,15.0,8,106,0
12032,30.0,4,7,2
12033,30.0,6,21,2
12034,27.0,15,87,2
12035,4.0,21,195,0
12036,9.0,11,71,0
12037,2.0,7,70,0
12038,21.0,7,134,2
12039,7.0,23,204,0
12040,7.0,48,293,3
12041,30.0,12,103,2
12042,0.0,13,50,0
12043,9.0,43,446,3
12044,8.0,56,421,3
12045,30.0,6,82,2
12046,11.0,54,705,1
12047,5.0,17,182,0
12048,9.0,16,155,0
12049,5.0,18,54,0
12050,9.0,8,43,0
12051,2.0,11,95,0
12052,2.0,17,47,0
12053,30.0,7,50,2
12054,4.0,4,20,0
12055,14.0,8,158,0
12056,8.0,21,168,0
12057,30.0,11,108,2
12058,30.0,4,34,2
12059,1.0,7,19,0
12060,14.0,18,69,0
12061,22.0,4,15,2
12062,30.0,6,41,2
12063,20.0,16,268,2
12064,7.0,5,39,0
12065,11.0,41,376,3
12066,30.0,15,78,2
12067,25.0,6,55,2
12068,30.0,4,99,2
12069,30.0,6,31,2
12070,18.0,7,87,0
12071,20.0,7,136,2
12072,30.0,33,457,3
12073,30.0,24,92,2
12074,11.0,31,505,3
12075,30.0,5,38,2
12076,21.0,36,249,3
12077,30.0,22,303,2
12078,11.0,13,31,0
12079,5.0,8,39,0
12080,6.0,30,361,3
12081,7.0,16,165,0
12082,21.0,4,38,2
12083,6.0,9,42,0
12084,17.0,41,253,3
12085,30.0,8,72,2
12086,21.0,7,57,2
12087,7.0,8,93,0
12088,11.0,10,77,0
12089,28.0,4,5,2
12090,7.0,31,638,3
12091,3.0,59,504,3
12092,8.0,22,168,0
12093,21.0,8,194,2
12094,7.0,30,574,3
12095,29.0,5,40,2
12096,8.0,12,130,0
12097,30.0,27,317,2
12098,3.0,49,345,3
12099,2.0,13,163,0
12100,22.0,8,19,2
12101,14.0,12,140,0
12102,5.0,100,1260,1
12103,29.0,14,94,2
12104,6.0,16,65,0
12105,27.0,6,112,2
12106,30.0,13,234,2
12107,7.0,27,943,1
12108,14.0,23,304,3
12109,0.0,14,214,0
12110,16.0,10,55,0
12111,30.0,7,52,2
12112,7.0,8,166,0
12113,10.0,6,92,0
12114,22.0,7,93,2
12115,17.0,47,766,1
12116,30.0,19,80,2
12117,17.0,18,140,0
12118,14.0,25,367,3
12119,8.0,12,61,0
12120,30.0,8,62,2
12121,30.0,6,15,2
12122,15.0,19,162,0
12123,16.0,21,205,0
12124,6.0,5,60,0
12125,30.0,10,57,2
12126,3.0,6,40,0
12127,9.0,14,137,0
12128,7.0,65,225,3
12129,30.0,23,279,2
12130,1.0,20,141,0
12131,30.0,5,14,2
12132,5.0,16,334,3
12133,23.0,12,104,2
12134,7.0,6,51,0
12135,7.0,31,141,3
12136,6.0,9,120,0
12137,1.0,24,203,0
12138,5.0,4,18,0
12139,27.0,7,62,2
12140,14.0,5,105,0
12141,19.0,6,63,2
12142,7.0,12,142,0
12143,21.0,12,17,2
12144,2.0,5,21,0
12145,30.0,12,27,2
12146,5.0,31,289,3
12147,17.0,5,42,0
12148,30.0,4,16,2
12149,30.0,6,67,2
12150,18.0,5,5,0
12151,30.0,15,205,2
12152,30.0,4,25,2
12153,30.0,7,145,2
12154,6.0,16,162,0
12155,30.0,6,55,2
12156,4.0,5,16,0
12157,2.0,67,842,1
12158,20.0,18,191,2
12159,30.0,14,149,2
12160,0.0,76,685,1
12161,6.0,11,210,0
12162,21.0,27,48,2
12163,30.0,4,37,2
12164,26.0,17,79,2
12165,3.0,41,598,3
12166,5.0,100,1280,1
12167,6.0,7,96,0
12168,0.0,10,97,0
12169,6.0,4,11,0
12170,7.0,5,68,0
12171,7.0,20,62,0
12172,28.0,19,170,2
12173,10.0,42,207,3
12174,5.0,9,223,0
12175,30.0,12,136,2
12176,30.0,5,25,2
12177,30.0,35,351,3
12178,30.0,9,20,2
12179,30.0,11,123,2
12180,19.0,7,57,2
12181,20.0,5,22,2
12182,30.0,25,369,2
12183,11.0,9,150,0
12184,3.0,66,849,1
12185,30.0,28,172,2
12186,7.0,63,1044,1
12187,0.0,5,71,0
12188,6.0,27,436,3
12189,5.0,4,12,0
12190,5.0,53,895,1
12191,9.0,39,433,3
12192,30.0,23,42,2
12193,6.0,4,37,0
12194,5.0,19,151,0
12195,16.0,20,206,0
12196,30.0,4,23,2
12197,1.0,16,162,0
12198,15.0,20,154,0
12199,30.0,14,25,2
12200,13.0,7,62,0
12201,3.0,16,65,0
12202,8.0,50,944,1
12203,10.0,21,613,3
12204,11.0,32,554,3
12205,6.0,89,536,1
12206,5.0,5,38,0
12207,4.0,7,38,0
12208,11.0,5,24,0
12209,29.0,29,260,2
12210,30.0,30,35,2
12211,30.0,4,36,2
12212,7.0,25,123,0
12213,30.0,4,39,2
12214,6.0,39,489,3
12215,20.0,12,73,2
12216,30.0,5,39,2
12217,30.0,5,61,2
12218,30.0,5,44,2
12219,8.0,9,30,0
12220,30.0,11,22,2
12221,14.0,19,216,0
12222,4.0,24,288,3
12223,14.0,10,54,0
12224,5.0,42,177,3
12225,30.0,5,10,2
12226,8.0,8,153,0
12227,30.0,6,45,2
12228,21.0,7,75,2
12229,15.0,4,16,0
12230,17.0,7,111,0
12231,14.0,30,314,3
12232,28.0,35,347,3
12233,7.0,14,102,0
12234,6.0,15,77,0
12235,26.0,6,75,2
12236,13.0,27,240,3
12237,0.0,76,158,3
12238,8.0,22,149,0
12239,6.0,35,356,3
12240,11.0,6,84,0
12241,12.0,31,580,3
12242,7.0,10,145,0
12243,30.0,4,56,2
12244,30.0,4,46,2
12245,28.0,19,65,2
12246,5.0,9,97,0
12247,30.0,9,163,2
12248,15.0,9,77,0
12249,1.0,57,641,1
12250,10.0,5,27,0
12251,16.0,14,245,0
12252,21.0,10,121,2
12253,17.0,24,171,0
12254,15.0,9,83,0
12255,5.0,6,75,0
12256,10.0,42,180,3
12257,30.0,10,86,2
12258,13.0,11,77,0
12259,12.0,9,116,0
12260,6.0,19,228,0
12261,17.0,25,410,3
12262,30.0,33,269,2
12263,17.0,14,237,0
12264,7.0,7,38,0
12265,30.0,4,19,2
12266,18.0,32,126,3
12267,25.0,11,45,2
12268,11.0,9,44,0
12269,7.0,28,240,3
12270,4.0,16,102,0
12271,4.0,10,56,0
12272,30.0,5,6,2
12273,8.0,38,273,3
12274,8.0,18,57,0
12275,8.0,7,68,0
12276,14.0,5,51,0
12277,30.0,15,82,2
12278,13.0,13,45,0
12279,11.0,33,293,3
12280,18.0,4,10,0
12281,30.0,4,20,2
12282,4.0,4,45,0
12283,30.0,11,14,2
12284,30.0,20,135,2
12285,30.0,15,147,2
12286,30.0,7,20,2
12287,2.0,4,28,0
12288,11.0,16,42,0
12289,4.0,5,74,0
12290,30.0,4,18,2
12291,30.0,9,71,2
12292,30.0,5,52,2
12293,20.0,12,78,2
12294,7.0,11,145,0
12295,6.0,7,76,0
12296,30.0,4,39,2
12297,25.0,7,101,2
12298,30.0,8,116,2
12299,10.0,29,283,3
12300,4.0,39,1349,1
12301,30.0,15,177,2
12302,7.0,6,21,0
12303,14.0,10,135,0
12304,30.0,4,15,2
12305,12.0,19,131,0
12306,8.0,23,109,0
12307,14.0,4,25,0
12308,30.0,11,84,2
12309,8.0,54,157,3
12310,14.0,8,122,0
12311,11.0,9,164,0
12312,13.0,10,101,0
12313,7.0,8,26,0
12314,30.0,12,67,2
12315,30.0,6,36,2
12316,30.0,25,72,2
12317,14.0,6,66,0
12318,3.0,18,115,0
12319,4.0,79,409,1
12320,9.0,8,22,0
12321,3.0,7,31,0
12322,30.0,6,56,2
12323,30.0,16,77,2
12324,30.0,21,43,2
12325,6.0,57,981,1
12326,8.0,4,30,0
12327,8.0,8,53,0
12328,3.0,5,41,0
12329,3.0,42,262,3
12330,7.0,4,40,0
12331,8.0,7,73,0
12332,30.0,6,111,2
12333,30.0,4,31,2
12334,6.0,33,439,3
12335,13.0,4,16,0
12336,30.0,10,70,2
12337,30.0,7,48,2
12338,12.0,16,98,0
12339,30.0,40,571,3
12340,13.0,16,284,0
12341,19.0,14,131,2
12342,9.0,7,91,0
12343,7.0,5,16,0
12344,5.0,16,192,0
12345,17.0,15,121,0
12346,7.0,38,173,3
12347,26.0,39,397,3
12348,10.0,8,81,0
12349,21.0,6,63,2
12350,30.0,4,27,2
12351,6.0,4,40,0
12352,30.0,4,29,2
12353,1.0,4,17,0
12354,30.0,6,37,2
12355,7.0,19,142,0
12356,6.0,35,145,3
12357,30.0,14,120,2
12358,7.0,8,63,0
12359,3.0,58,1005,1
12360,13.0,9,95,0
12361,7.0,8,50,0
12362,5.0,4,7,0
12363,20.0,10,157,2
12364,30.0,9,9,2
12365,12.0,14,202,0
12366,4.0,13,39,0
12367,20.0,8,33,2
12368,7.0,30,246,3
12369,19.0,9,78,2
12370,1.0,43,608,3
12371,4.0,45,559,3
12372,13.0,4,13,0
12373,30.0,27,224,2
12374,30.0,7,122,2
12375,11.0,26,308,3
12376,18.0,4,89,0
12377,28.0,21,219,2
12378,16.0,35,473,3
12379,30.0,7,27,2
12380,22.0,13,123,2
12381,8.0,23,100,0
12382,30.0,29,143,2
12383,23.0,7,28,2
12384,30.0,5,28,2
12385,6.0,13,277,0
12386,18.0,47,489,3
12387,30.0,12,20,2
12388,15.0,4,44,0
12389,16.0,4,8,0
12390,30.0,6,50,2
12391,28.0,9,61,2
12392,6.0,12,130,0
12393,14.0,4,16,0
12394,21.0,14,199,2
12395,4.0,47,386,3
12396,30.0,6,16,2
12397,30.0,4,39,2
12398,30.0,14,64,2
12399,14.0,24,98,0
12400,3.0,55,190,3
12401,2.0,14,129,0
12402,16.0,8,69,0
12403,30.0,6,100,2
12404,1.0,5,52,0
12405,30.0,7,85,2
12406,1.0,71,199,3
12407,6.0,47,138,3
12408,21.0,4,20,2
12409,17.0,8,46,0
12410,10.0,14,245,0
12411,30.0,24,85,2
12412,30.0,4,26,2
12413,10.0,9,67,0
12414,4.0,32,244,3
12415,14.0,6,48,0
12416,4.0,61,1746,1
12417,30.0,14,113,2
12418,30.0,7,24,2
12419,10.0,13,147,0
12420,12.0,18,300,3
12421,12.0,7,54,0
12422,8.0,27,482,3
12423,11.0,7,106,0
12424,4.0,47,362,3
12425,14.0,9,50,0
12426,11.0,22,171,0
12427,30.0,5,39,2
12428,25.0,30,491,3
12429,0.0,11,182,0
12430,1.0,100,862,1
12431,26.0,18,138,2
12432,13.0,11,178,0
12433,8.0,30,412,3
12434,21.0,10,28,2
12435,8.0,56,700,1
12436,7.0,22,114,0
12437,3.0,5,24,0
12438,12.0,9,144,0
12439,3.0,11,133,0
12440,22.0,5,18,2
12441,7.0,32,91,0
12442,9.0,35,418,3
12443,30.0,5,17,2
12444,4.0,20,206,0
12445,2.0,20,104,0
12446,10.0,31,212,3
12447,16.0,4,25,0
12448,11.0,60,415,3
12449,3.0,35,178,3
12450,26.0,13,101,2
12451,23.0,10,83,2
